generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.400000,11.820000,0.274112,0.141939,0.413429
500,39.120000,12.700000,0.154331,0.120882,0.479160
1000,43.040000,13.020000,0.098310,0.111786,0.510821
1500,39.080000,12.680000,0.066246,0.103072,0.503509
2000,39.100000,12.460000,0.041734,0.102114,0.492220
2500,47.520000,12.180000,0.026273,0.102583,0.496242
3000,41.180000,12.100000,0.013223,0.108655,0.492471
3500,40.840000,12.200000,0.006557,0.102939,0.496406
4000,40.320000,12.380000,0.006462,0.103177,0.504281
4500,42.320000,12.240000,0.006536,0.097328,0.494716
5000,40.280000,11.620000,0.006885,0.113587,0.471622
