generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.460000,11.820000,0.250423,0.144696,0.421879
500,33.480000,12.760000,0.159875,0.115537,0.482692
1000,45.380000,13.620000,0.105727,0.107550,0.536665
1500,38.740000,12.480000,0.076923,0.116257,0.485065
2000,48.600000,13.000000,0.043077,0.097930,0.516080
2500,30.260000,12.160000,0.023026,0.098334,0.497034
3000,31.740000,12.220000,0.009820,0.099010,0.491715
3500,36.400000,12.840000,0.006231,0.085676,0.533894
4000,34.440000,12.620000,0.003170,0.104848,0.514689
4500,32.800000,12.340000,0.000000,0.104321,0.506327
5000,33.940000,12.380000,0.000000,0.105779,0.508005
