generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.620000,12.420000,0.222222,0.134037,0.447596
500,41.100000,12.540000,0.118022,0.117832,0.491426
1000,36.140000,12.800000,0.059375,0.112191,0.507146
1500,44.360000,11.800000,0.027119,0.104908,0.476126
2000,40.200000,12.540000,0.012759,0.107879,0.517012
2500,40.160000,12.460000,0.003210,0.093973,0.510638
3000,42.560000,12.520000,0.000000,0.092495,0.504380
3500,34.480000,12.400000,0.000000,0.091912,0.502755
4000,40.840000,12.060000,0.000000,0.107089,0.491793
4500,42.720000,11.660000,0.000000,0.109846,0.468071
5000,37.640000,12.080000,0.000000,0.097500,0.481182
