generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.320000,11.900000,0.235294,0.138448,0.429802
500,42.280000,12.600000,0.130159,0.112309,0.482561
1000,45.000000,12.780000,0.081377,0.103495,0.503587
1500,39.800000,12.500000,0.057600,0.099684,0.496392
2000,42.780000,12.840000,0.024922,0.100029,0.514084
2500,43.440000,12.480000,0.019231,0.109928,0.501879
3000,41.300000,12.860000,0.012442,0.094973,0.520005
3500,28.140000,12.800000,0.006250,0.093082,0.525719
4000,38.720000,12.540000,0.003190,0.097675,0.509929
4500,38.780000,12.540000,0.003190,0.098915,0.508743
5000,32.680000,12.880000,0.003106,0.100433,0.526440
