generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.980000,11.860000,0.239460,0.137040,0.423390
500,42.880000,12.540000,0.121212,0.117929,0.480769
1000,35.980000,12.320000,0.087662,0.115995,0.484793
1500,41.800000,12.380000,0.051696,0.115668,0.487031
2000,41.240000,12.400000,0.022581,0.105341,0.496973
2500,39.860000,12.820000,0.015601,0.104140,0.515293
3000,41.240000,12.800000,0.006250,0.104554,0.519049
3500,42.220000,12.400000,0.006452,0.104324,0.506879
4000,38.060000,12.500000,0.003200,0.102271,0.506074
4500,42.400000,11.920000,0.003356,0.111953,0.480896
5000,39.460000,11.940000,0.003350,0.102706,0.484546
