generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.380000,11.400000,0.270175,0.152461,0.406276
500,37.880000,12.880000,0.142857,0.116904,0.483483
1000,44.360000,13.160000,0.085106,0.101936,0.515944
1500,33.640000,12.640000,0.037975,0.098949,0.512658
2000,41.460000,12.740000,0.021978,0.108399,0.520825
2500,37.260000,12.380000,0.019386,0.106999,0.504713
3000,38.980000,11.600000,0.006897,0.110777,0.475859
3500,40.240000,11.900000,0.003361,0.105096,0.493032
4000,38.020000,11.980000,0.000000,0.108008,0.485266
4500,37.860000,12.280000,0.000000,0.094620,0.498235
5000,44.960000,12.380000,0.000000,0.090419,0.503168
