generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.620000,10.800000,0.222222,0.147469,0.396749
500,40.100000,12.380000,0.116317,0.122798,0.491873
1000,34.920000,12.320000,0.051948,0.106004,0.484714
1500,39.020000,12.380000,0.032310,0.103574,0.487383
2000,33.980000,12.200000,0.022951,0.110246,0.487474
2500,36.980000,12.740000,0.009419,0.099235,0.514215
3000,41.480000,12.700000,0.009449,0.094440,0.501220
3500,44.020000,12.700000,0.006299,0.084855,0.528706
4000,43.580000,12.620000,0.006339,0.101641,0.512629
4500,37.720000,12.700000,0.006299,0.099757,0.510834
5000,40.300000,12.880000,0.003106,0.095580,0.526306
