generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.120000,11.780000,0.251273,0.140930,0.408574
500,32.080000,12.540000,0.121212,0.119110,0.477735
1000,38.760000,11.920000,0.067114,0.116832,0.463537
1500,36.400000,12.280000,0.039088,0.100431,0.496244
2000,41.500000,12.420000,0.038647,0.104564,0.495216
2500,39.540000,12.520000,0.025559,0.101031,0.510579
3000,38.700000,11.940000,0.010050,0.092527,0.491205
3500,42.540000,12.120000,0.003300,0.102366,0.493467
4000,35.960000,12.520000,0.000000,0.090377,0.511981
4500,43.180000,12.320000,0.000000,0.092202,0.504491
5000,42.120000,12.040000,0.000000,0.108921,0.488535
