generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.620000,11.680000,0.267123,0.141446,0.422025
500,38.300000,12.460000,0.157303,0.126343,0.464016
1000,38.340000,12.860000,0.093313,0.105581,0.498676
1500,33.480000,12.860000,0.055988,0.114342,0.508973
2000,38.820000,12.760000,0.037618,0.110408,0.512518
2500,44.780000,12.380000,0.016155,0.106248,0.508533
3000,46.340000,11.980000,0.010017,0.107200,0.489046
3500,36.260000,12.340000,0.006483,0.109865,0.498783
4000,36.040000,13.040000,0.006135,0.089360,0.530668
4500,37.860000,13.020000,0.006144,0.102290,0.523638
5000,42.780000,12.680000,0.006309,0.099246,0.505452
