generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.500000,11.320000,0.240283,0.147350,0.414236
500,36.940000,12.880000,0.130435,0.120270,0.491283
1000,42.600000,13.340000,0.077961,0.104537,0.520675
1500,43.820000,13.580000,0.047128,0.098255,0.542651
2000,45.100000,13.540000,0.035451,0.090572,0.545847
2500,43.420000,13.320000,0.018018,0.096673,0.530814
3000,38.060000,12.760000,0.009404,0.101824,0.517025
3500,34.220000,12.800000,0.006250,0.093739,0.522896
4000,35.080000,12.700000,0.003150,0.109191,0.515706
4500,36.960000,12.260000,0.003263,0.090573,0.506721
5000,41.800000,12.220000,0.003273,0.095584,0.499074
