generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.320000,11.900000,0.228571,0.133427,0.425556
500,38.800000,12.900000,0.130233,0.110793,0.487230
1000,37.840000,13.160000,0.085106,0.110971,0.512977
1500,44.060000,12.860000,0.055988,0.098166,0.515701
2000,45.040000,12.920000,0.027864,0.096422,0.516747
2500,48.320000,12.460000,0.016051,0.095509,0.496651
3000,39.380000,12.820000,0.009360,0.099994,0.520193
3500,41.320000,12.900000,0.006202,0.088938,0.529216
4000,38.200000,12.640000,0.006329,0.094415,0.513912
4500,41.560000,13.040000,0.003067,0.084512,0.534091
5000,40.140000,12.560000,0.000000,0.104715,0.509316
