generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.900000,11.640000,0.243986,0.140437,0.417389
500,37.360000,13.240000,0.135952,0.112340,0.502040
1000,46.920000,13.040000,0.070552,0.108117,0.508962
1500,43.700000,12.320000,0.045455,0.107853,0.483940
2000,44.980000,13.200000,0.024242,0.095748,0.529126
2500,40.360000,13.060000,0.018377,0.099142,0.524170
3000,39.440000,12.400000,0.012903,0.110217,0.504391
3500,43.680000,11.500000,0.003478,0.109570,0.473465
4000,30.700000,11.580000,0.003454,0.097433,0.472680
4500,35.000000,12.200000,0.000000,0.098667,0.506288
5000,34.140000,12.180000,0.000000,0.104021,0.502472
