generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.960000,11.700000,0.270085,0.141064,0.406627
500,32.220000,13.020000,0.132104,0.112790,0.493804
1000,41.080000,12.700000,0.094488,0.104459,0.492762
1500,39.820000,12.680000,0.069401,0.112836,0.494526
2000,38.440000,12.980000,0.036980,0.107852,0.511189
2500,39.180000,12.600000,0.022222,0.101138,0.504068
3000,38.060000,12.600000,0.009524,0.093487,0.513060
3500,38.100000,11.960000,0.010033,0.118096,0.487652
4000,42.220000,12.000000,0.003333,0.105607,0.481118
4500,44.540000,12.320000,0.003247,0.098581,0.503072
5000,35.460000,11.500000,0.000000,0.116673,0.477409
