generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.800000,12.040000,0.245847,0.135988,0.415270
500,41.220000,12.780000,0.115806,0.119057,0.484990
1000,42.640000,13.060000,0.070444,0.104251,0.505823
1500,40.940000,12.700000,0.031496,0.109878,0.513093
2000,35.340000,11.840000,0.023649,0.103664,0.481931
2500,39.340000,11.660000,0.024014,0.110610,0.474585
3000,38.880000,11.960000,0.016722,0.095210,0.486840
3500,43.500000,12.360000,0.003236,0.104543,0.500537
4000,42.700000,12.920000,0.003096,0.092310,0.525860
4500,35.000000,12.800000,0.000000,0.093385,0.529247
5000,40.140000,12.360000,0.000000,0.095410,0.501939
