generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.260000,11.540000,0.284229,0.144397,0.401685
500,37.760000,12.860000,0.171073,0.116954,0.463189
1000,43.760000,12.980000,0.098613,0.099280,0.498726
1500,37.840000,12.680000,0.053628,0.107925,0.503337
2000,40.260000,12.620000,0.041204,0.102206,0.497277
2500,37.920000,12.200000,0.022951,0.103866,0.489030
3000,44.540000,12.540000,0.012759,0.103567,0.509810
3500,39.660000,12.660000,0.006319,0.094748,0.516199
4000,41.540000,12.540000,0.003190,0.107205,0.510090
4500,35.380000,12.340000,0.000000,0.096681,0.506270
5000,40.800000,11.720000,0.000000,0.097734,0.471850
