generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.720000,11.880000,0.242424,0.138645,0.427848
500,33.420000,12.540000,0.140351,0.106552,0.491967
1000,35.860000,12.600000,0.085714,0.114151,0.499232
1500,41.840000,12.620000,0.050713,0.111323,0.503341
2000,35.160000,12.700000,0.031496,0.105228,0.512678
2500,31.000000,12.100000,0.023140,0.112876,0.491898
3000,36.720000,12.160000,0.009868,0.097902,0.492921
3500,28.780000,12.420000,0.006441,0.099525,0.501368
4000,38.960000,12.240000,0.000000,0.102163,0.494636
4500,37.260000,12.180000,0.000000,0.107076,0.493108
5000,34.660000,11.960000,0.000000,0.095070,0.491765
