generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.020000,11.480000,0.229965,0.148187,0.399901
500,37.620000,12.000000,0.143333,0.126026,0.449044
1000,39.420000,12.860000,0.077760,0.117330,0.498286
1500,35.780000,12.580000,0.047695,0.106219,0.511225
2000,35.160000,12.840000,0.031153,0.102729,0.507042
2500,40.720000,12.640000,0.022152,0.092726,0.506453
3000,36.900000,12.920000,0.006192,0.098394,0.530583
3500,35.280000,12.280000,0.003257,0.103659,0.497814
4000,38.560000,11.920000,0.000000,0.104666,0.482452
4500,37.860000,11.800000,0.000000,0.105553,0.471470
5000,37.980000,12.100000,0.000000,0.109734,0.493700
