generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,45.900000,11.760000,0.238095,0.135388,0.428288
500,39.660000,12.200000,0.124590,0.123019,0.463643
1000,40.720000,12.520000,0.073482,0.113213,0.493234
1500,44.820000,11.800000,0.037288,0.114012,0.479936
2000,38.920000,12.280000,0.022801,0.108936,0.490667
2500,36.620000,13.060000,0.015314,0.091005,0.524867
3000,42.380000,12.800000,0.012500,0.106422,0.509082
3500,42.060000,12.900000,0.003101,0.088334,0.524313
4000,45.060000,12.800000,0.003125,0.092292,0.518213
4500,47.080000,12.480000,0.003205,0.101863,0.513235
5000,37.760000,12.480000,0.003205,0.099715,0.508331
