generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.300000,12.560000,0.267516,0.140103,0.430516
500,41.280000,12.780000,0.140845,0.112061,0.485537
1000,44.000000,12.940000,0.092736,0.105244,0.498288
1500,34.060000,12.360000,0.058252,0.110942,0.484732
2000,36.980000,12.580000,0.025437,0.101085,0.510950
2500,39.400000,12.960000,0.012346,0.099586,0.522373
3000,33.260000,12.540000,0.003190,0.102321,0.516121
3500,37.340000,12.220000,0.003273,0.102786,0.501783
4000,40.020000,12.300000,0.000000,0.106352,0.498915
4500,35.780000,11.920000,0.000000,0.114591,0.484859
5000,30.360000,12.220000,0.000000,0.096982,0.495977
