generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.920000,11.980000,0.230384,0.141796,0.430295
500,40.180000,12.720000,0.132075,0.117857,0.480778
1000,35.120000,12.800000,0.087500,0.113267,0.490741
1500,41.200000,12.700000,0.044094,0.104625,0.508579
2000,42.020000,12.440000,0.028939,0.112963,0.493437
2500,36.760000,11.780000,0.013582,0.100318,0.489174
3000,41.840000,12.560000,0.009554,0.097110,0.510299
3500,47.640000,12.480000,0.003205,0.110440,0.505170
4000,41.940000,13.100000,0.000000,0.092597,0.532762
4500,43.600000,12.640000,0.000000,0.100257,0.509944
5000,42.980000,12.960000,0.000000,0.101483,0.528628
