generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.280000,12.220000,0.238953,0.135458,0.427735
500,41.760000,13.520000,0.139053,0.112068,0.509247
1000,43.480000,13.000000,0.083077,0.107151,0.513704
1500,41.580000,12.480000,0.057692,0.112471,0.494957
2000,39.200000,12.340000,0.045381,0.109945,0.494684
2500,36.000000,12.720000,0.022013,0.095194,0.509845
3000,34.580000,12.520000,0.009585,0.104311,0.507729
3500,36.140000,13.240000,0.009063,0.091747,0.533435
4000,39.900000,12.620000,0.006339,0.077118,0.511399
4500,38.120000,12.380000,0.000000,0.109883,0.507360
5000,39.580000,12.040000,0.000000,0.099526,0.487962
