generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.440000,12.540000,0.318979,0.137680,0.416844
500,43.340000,13.240000,0.205438,0.124569,0.477665
1000,36.840000,13.100000,0.103817,0.107602,0.503395
1500,41.200000,12.820000,0.062402,0.108802,0.506331
2000,40.940000,12.980000,0.046225,0.098523,0.522647
2500,34.660000,12.540000,0.028708,0.094118,0.505307
3000,40.240000,12.020000,0.019967,0.089370,0.486766
3500,42.980000,12.520000,0.006390,0.085288,0.512324
4000,36.060000,12.400000,0.003226,0.089304,0.513673
4500,40.020000,12.620000,0.003170,0.093334,0.519635
5000,43.180000,12.800000,0.000000,0.093461,0.514152
