generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.220000,11.700000,0.211966,0.135959,0.426444
500,39.720000,12.280000,0.133550,0.115935,0.469377
1000,40.960000,12.700000,0.078740,0.115922,0.493066
1500,44.800000,12.440000,0.041801,0.107602,0.492850
2000,40.180000,12.560000,0.019108,0.110190,0.509651
2500,37.700000,12.200000,0.016393,0.107354,0.495217
3000,41.560000,12.200000,0.006557,0.096662,0.493959
3500,45.200000,12.180000,0.000000,0.080812,0.506300
4000,37.600000,12.100000,0.000000,0.104497,0.498506
4500,33.960000,11.940000,0.000000,0.099191,0.498898
5000,44.060000,12.060000,0.000000,0.111170,0.490729
