generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.540000,12.500000,0.236800,0.134029,0.448279
500,45.000000,12.700000,0.138583,0.124418,0.478822
1000,38.540000,12.520000,0.086262,0.112968,0.481694
1500,35.460000,13.260000,0.051282,0.104601,0.523262
2000,41.120000,13.180000,0.030349,0.091666,0.523021
2500,42.460000,12.780000,0.015649,0.100345,0.518993
3000,38.080000,12.460000,0.009631,0.106785,0.501426
3500,46.200000,12.700000,0.003150,0.090841,0.515926
4000,37.180000,12.120000,0.003300,0.093470,0.491432
4500,38.720000,12.340000,0.003241,0.101362,0.496323
5000,43.300000,11.740000,0.003407,0.110200,0.473037
