generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.680000,11.560000,0.235294,0.140700,0.414840
500,40.420000,12.500000,0.140800,0.123597,0.479184
1000,34.340000,12.660000,0.078989,0.118865,0.504478
1500,36.100000,12.860000,0.059098,0.089623,0.510159
2000,40.380000,12.680000,0.031546,0.108698,0.503627
2500,41.320000,12.300000,0.026016,0.104656,0.484438
3000,40.400000,12.540000,0.025518,0.092248,0.501864
3500,38.340000,12.260000,0.016313,0.113986,0.488780
4000,34.720000,12.380000,0.009693,0.096791,0.498220
4500,41.040000,12.000000,0.003333,0.107165,0.476808
5000,34.400000,12.600000,0.003175,0.088731,0.505457
