generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.540000,11.580000,0.245250,0.139603,0.423798
500,39.660000,12.560000,0.133758,0.121571,0.480651
1000,34.780000,13.000000,0.089231,0.105744,0.504362
1500,39.640000,12.440000,0.051447,0.113560,0.491262
2000,42.580000,12.480000,0.032051,0.115571,0.503792
2500,46.760000,11.760000,0.020408,0.104755,0.473577
3000,36.540000,11.680000,0.013699,0.099179,0.467699
3500,44.720000,12.320000,0.009740,0.098834,0.495473
4000,39.520000,12.480000,0.006410,0.097762,0.505238
4500,39.980000,11.920000,0.003356,0.112899,0.478730
5000,36.820000,12.700000,0.000000,0.098398,0.509409
