generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.740000,12.000000,0.273333,0.137542,0.423062
500,42.280000,12.500000,0.160000,0.126532,0.464981
1000,34.780000,12.560000,0.092357,0.111023,0.489042
1500,37.740000,12.280000,0.045603,0.115861,0.485848
2000,35.560000,12.600000,0.031746,0.102385,0.506517
2500,36.460000,12.340000,0.016207,0.104927,0.490757
3000,48.440000,12.020000,0.016639,0.103506,0.483690
3500,35.840000,11.840000,0.010135,0.110255,0.485951
4000,34.320000,12.180000,0.003284,0.084538,0.495132
4500,35.680000,12.140000,0.003295,0.093575,0.510927
5000,41.080000,12.260000,0.003263,0.099129,0.496115
