generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.340000,11.480000,0.275261,0.146443,0.401548
500,34.620000,12.740000,0.160126,0.126434,0.482374
1000,40.160000,13.160000,0.097264,0.103109,0.513944
1500,35.900000,13.180000,0.060698,0.106962,0.520381
2000,38.720000,12.940000,0.037094,0.102283,0.505000
2500,40.520000,12.340000,0.032415,0.113230,0.493549
3000,42.960000,12.660000,0.022117,0.103520,0.508564
3500,39.720000,12.540000,0.019139,0.099095,0.503841
4000,37.200000,12.300000,0.013008,0.112009,0.503004
4500,35.920000,12.820000,0.009360,0.089023,0.520844
5000,43.180000,12.480000,0.003205,0.100465,0.500132
