generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.340000,11.000000,0.218182,0.149165,0.399744
500,38.400000,12.220000,0.134206,0.131061,0.468263
1000,33.680000,12.960000,0.086420,0.108182,0.501635
1500,34.280000,12.580000,0.063593,0.114074,0.495537
2000,35.820000,12.420000,0.028986,0.105825,0.496999
2500,35.660000,11.980000,0.016694,0.107454,0.488236
3000,41.860000,11.600000,0.006897,0.120755,0.475425
3500,31.620000,12.640000,0.006329,0.103635,0.510552
4000,41.580000,12.400000,0.006452,0.099315,0.500302
4500,40.520000,12.180000,0.003284,0.101605,0.489452
5000,48.340000,11.920000,0.000000,0.099009,0.481388
