generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.320000,10.900000,0.223853,0.141636,0.381950
500,37.660000,12.380000,0.126010,0.116657,0.474843
1000,36.120000,12.360000,0.084142,0.114466,0.475826
1500,38.740000,12.420000,0.045089,0.113147,0.490255
2000,44.460000,12.340000,0.025932,0.114358,0.487727
2500,41.100000,12.720000,0.025157,0.110109,0.507806
3000,38.360000,12.300000,0.013008,0.090728,0.506674
3500,40.000000,11.980000,0.000000,0.081548,0.494228
4000,38.280000,11.900000,0.000000,0.106741,0.479556
4500,38.820000,11.840000,0.000000,0.105318,0.480262
5000,44.740000,12.240000,0.000000,0.103172,0.495417
