generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.160000,12.020000,0.239601,0.136917,0.426257
500,35.320000,12.420000,0.141707,0.124394,0.471629
1000,35.100000,12.620000,0.072900,0.111534,0.484503
1500,38.520000,12.300000,0.042276,0.111686,0.488589
2000,36.800000,12.740000,0.037677,0.104849,0.510350
2500,33.260000,12.560000,0.019108,0.102957,0.504148
3000,32.880000,12.580000,0.015898,0.098426,0.500594
3500,33.120000,12.300000,0.006504,0.097769,0.490392
4000,34.780000,12.420000,0.003221,0.100068,0.508799
4500,33.960000,12.720000,0.003145,0.099910,0.511912
5000,34.240000,11.980000,0.000000,0.094982,0.496136
