generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.900000,10.860000,0.228361,0.152524,0.378011
500,35.860000,12.280000,0.104235,0.120461,0.460891
1000,42.480000,12.380000,0.071082,0.112949,0.482702
1500,40.660000,12.540000,0.044657,0.085340,0.497040
2000,33.520000,11.840000,0.037162,0.118453,0.477860
2500,35.460000,11.780000,0.033956,0.095009,0.470758
3000,38.660000,12.160000,0.019737,0.096145,0.487281
3500,39.560000,11.660000,0.006861,0.114265,0.472294
4000,38.360000,11.900000,0.003361,0.106097,0.478626
4500,37.500000,11.700000,0.003419,0.110993,0.481919
5000,37.580000,11.700000,0.003419,0.111456,0.473424
