generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.440000,12.340000,0.265802,0.127154,0.427384
500,43.920000,13.720000,0.145773,0.113117,0.522059
1000,39.080000,13.080000,0.091743,0.116176,0.506978
1500,39.480000,12.740000,0.050235,0.102043,0.504718
2000,42.440000,12.640000,0.031646,0.105355,0.507470
2500,31.560000,11.980000,0.006678,0.110932,0.486580
3000,42.440000,12.260000,0.003263,0.109734,0.505790
3500,34.200000,12.160000,0.003289,0.108202,0.509227
4000,43.080000,12.220000,0.000000,0.108613,0.496499
4500,43.060000,11.960000,0.000000,0.098297,0.485673
5000,33.520000,11.740000,0.000000,0.098236,0.479751
