generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,45.620000,11.300000,0.237168,0.147795,0.415616
500,41.640000,12.260000,0.140294,0.121283,0.454668
1000,38.880000,12.440000,0.073955,0.111886,0.483214
1500,40.800000,13.000000,0.052308,0.111873,0.521147
2000,44.500000,12.620000,0.034865,0.113310,0.514655
2500,36.600000,12.400000,0.032258,0.108984,0.494203
3000,40.100000,12.840000,0.024922,0.111954,0.512060
3500,36.600000,12.000000,0.016667,0.090225,0.498601
4000,44.860000,12.280000,0.009772,0.102719,0.507494
4500,46.300000,12.300000,0.006504,0.110769,0.501257
5000,41.680000,11.660000,0.006861,0.103150,0.470846
