generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.340000,11.740000,0.245315,0.147348,0.421285
500,40.820000,12.100000,0.135537,0.119939,0.457986
1000,37.160000,12.540000,0.073365,0.106751,0.495909
1500,34.120000,12.300000,0.045528,0.109636,0.495053
2000,40.120000,12.360000,0.025890,0.112393,0.506180
2500,38.240000,12.640000,0.022152,0.106620,0.505507
3000,41.800000,12.040000,0.009967,0.112232,0.490010
3500,39.360000,12.460000,0.006421,0.100669,0.505730
4000,43.640000,12.300000,0.003252,0.110539,0.502945
4500,36.440000,11.940000,0.003350,0.101853,0.486085
5000,40.120000,12.140000,0.000000,0.096519,0.494807
