generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.320000,11.720000,0.262799,0.139432,0.412353
500,40.580000,12.060000,0.109453,0.116925,0.452172
1000,40.140000,12.980000,0.067797,0.105010,0.510572
1500,38.280000,12.380000,0.045234,0.112964,0.496471
2000,39.900000,12.740000,0.021978,0.101372,0.510050
2500,40.760000,12.320000,0.012987,0.111772,0.504975
3000,40.220000,12.040000,0.009967,0.099349,0.489805
3500,41.840000,12.520000,0.009585,0.092895,0.499146
4000,40.880000,12.440000,0.003215,0.103262,0.511121
4500,38.940000,12.640000,0.000000,0.081913,0.526777
5000,37.280000,12.620000,0.000000,0.081737,0.521789
