generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,45.860000,11.780000,0.220713,0.136358,0.429406
500,39.260000,12.420000,0.115942,0.114836,0.474781
1000,36.400000,13.020000,0.082949,0.107028,0.509945
1500,45.980000,12.740000,0.056515,0.104382,0.492519
2000,45.700000,12.540000,0.028708,0.096568,0.499766
2500,42.920000,12.020000,0.009983,0.100868,0.485035
3000,41.220000,11.800000,0.003390,0.099318,0.479629
3500,44.760000,11.800000,0.003390,0.112078,0.480839
4000,36.960000,12.200000,0.000000,0.099286,0.483469
4500,36.360000,12.240000,0.000000,0.108266,0.495287
5000,44.380000,11.980000,0.000000,0.111520,0.495342
