generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.220000,12.020000,0.246256,0.135292,0.425782
500,36.640000,12.540000,0.146730,0.121295,0.472966
1000,32.220000,13.580000,0.079529,0.112178,0.529487
1500,33.360000,13.100000,0.054962,0.102520,0.514671
2000,31.700000,12.900000,0.034109,0.103779,0.517287
2500,38.340000,12.840000,0.021807,0.110410,0.529911
3000,36.120000,12.280000,0.009772,0.090846,0.500544
3500,31.200000,12.360000,0.009709,0.096383,0.505334
4000,40.100000,12.400000,0.006452,0.104577,0.506335
4500,43.940000,12.720000,0.003145,0.099994,0.509124
5000,31.900000,12.080000,0.003311,0.094751,0.492304
