generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.500000,11.260000,0.202487,0.142650,0.421852
500,42.440000,12.640000,0.126582,0.126103,0.488372
1000,40.880000,13.020000,0.073733,0.108199,0.518609
1500,35.940000,13.040000,0.046012,0.089149,0.519528
2000,41.520000,12.780000,0.025039,0.105009,0.515460
2500,39.560000,12.620000,0.019017,0.094518,0.513379
3000,38.020000,12.460000,0.009631,0.105708,0.512471
3500,33.340000,12.840000,0.006231,0.104270,0.525556
4000,34.060000,12.360000,0.003236,0.079412,0.513740
4500,40.420000,12.780000,0.003130,0.082980,0.523694
5000,40.740000,12.460000,0.003210,0.102738,0.507902
