generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.840000,11.800000,0.183051,0.118838,0.437731
500,33.700000,13.160000,0.094225,0.110085,0.511839
1000,32.240000,13.060000,0.052067,0.105986,0.515500
1500,34.900000,12.720000,0.037736,0.103277,0.505454
2000,43.460000,12.300000,0.029268,0.114869,0.500729
2500,33.780000,12.760000,0.018809,0.094661,0.516726
3000,43.240000,12.600000,0.006349,0.099067,0.508316
3500,31.220000,12.660000,0.003160,0.102687,0.508656
4000,31.880000,12.520000,0.003195,0.099733,0.510484
4500,44.560000,12.460000,0.000000,0.093694,0.508250
5000,35.100000,11.740000,0.000000,0.106952,0.471528
