generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.500000,11.840000,0.236486,0.138572,0.429852
500,37.020000,12.720000,0.132075,0.119321,0.483508
1000,40.860000,12.980000,0.083205,0.106831,0.503705
1500,36.340000,12.580000,0.054054,0.084323,0.504098
2000,45.420000,12.420000,0.028986,0.106298,0.504600
2500,41.200000,12.540000,0.022329,0.103516,0.498466
3000,40.680000,12.340000,0.016207,0.105957,0.495961
3500,36.960000,12.120000,0.016502,0.109491,0.495331
4000,36.520000,11.780000,0.010187,0.099972,0.477825
4500,41.660000,11.740000,0.003407,0.110502,0.485782
5000,38.980000,12.040000,0.000000,0.109617,0.492994
