generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.340000,11.980000,0.240401,0.137699,0.436529
500,35.820000,12.500000,0.131200,0.126437,0.487674
1000,42.140000,12.500000,0.089600,0.108250,0.494534
1500,42.360000,12.360000,0.045307,0.110529,0.496682
2000,34.320000,12.460000,0.028892,0.104555,0.509285
2500,39.800000,12.840000,0.018692,0.091176,0.524665
3000,37.940000,12.620000,0.009509,0.094114,0.508673
3500,34.720000,12.020000,0.006656,0.087850,0.491703
4000,39.800000,12.300000,0.006504,0.101015,0.494537
4500,38.560000,11.640000,0.000000,0.112856,0.481348
5000,47.440000,12.000000,0.000000,0.095465,0.488599
