generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.840000,11.140000,0.269300,0.150693,0.394737
500,45.440000,12.540000,0.140351,0.123757,0.479018
1000,41.240000,12.540000,0.066986,0.114709,0.502945
1500,35.240000,12.860000,0.043546,0.098502,0.520524
2000,36.960000,11.760000,0.023810,0.113499,0.471149
2500,39.640000,12.520000,0.012780,0.096778,0.503236
3000,41.040000,12.840000,0.006231,0.097633,0.518595
3500,38.740000,12.080000,0.003311,0.094631,0.491347
4000,40.620000,11.700000,0.003419,0.109877,0.474016
4500,41.660000,11.680000,0.003425,0.106049,0.487103
5000,39.460000,12.040000,0.000000,0.110442,0.491900
