generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.020000,11.280000,0.209220,0.139502,0.401675
500,41.780000,12.040000,0.116279,0.121120,0.458343
1000,33.620000,12.700000,0.072441,0.104986,0.502929
1500,40.820000,12.240000,0.058824,0.109556,0.486076
2000,43.740000,12.440000,0.028939,0.095800,0.499660
2500,35.320000,12.600000,0.012698,0.100028,0.511121
3000,41.480000,12.160000,0.003289,0.106801,0.489775
3500,38.160000,12.300000,0.003252,0.102247,0.493424
4000,39.320000,11.860000,0.003373,0.093662,0.478289
4500,35.400000,12.520000,0.000000,0.098225,0.514064
5000,40.100000,12.180000,0.000000,0.099068,0.499173
