generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.380000,11.220000,0.238859,0.145929,0.391304
500,41.860000,12.000000,0.126667,0.123547,0.455253
1000,44.140000,13.060000,0.073507,0.102301,0.506557
1500,40.780000,12.360000,0.042071,0.098120,0.492666
2000,41.000000,12.340000,0.029173,0.108392,0.493384
2500,41.060000,12.340000,0.022690,0.096378,0.488492
3000,39.800000,12.540000,0.019139,0.109235,0.504941
3500,43.260000,12.520000,0.006390,0.102271,0.505731
4000,39.060000,12.200000,0.003279,0.109386,0.498831
4500,40.880000,12.780000,0.003130,0.100464,0.526609
5000,38.520000,12.100000,0.000000,0.090356,0.499965
