generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.740000,12.040000,0.252492,0.147915,0.422901
500,33.120000,12.560000,0.165605,0.120039,0.471290
1000,42.020000,12.920000,0.105263,0.109862,0.491500
1500,42.480000,12.420000,0.061192,0.100494,0.502733
2000,41.880000,12.040000,0.023256,0.110003,0.480234
2500,33.700000,12.660000,0.018957,0.099914,0.509254
3000,44.300000,11.740000,0.006814,0.096579,0.482956
3500,38.300000,12.020000,0.006656,0.110609,0.494396
4000,43.960000,11.720000,0.003413,0.101697,0.484955
4500,34.340000,12.460000,0.003210,0.094854,0.505151
5000,38.920000,12.260000,0.000000,0.104981,0.502912
