generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.420000,11.240000,0.274021,0.141698,0.372294
500,33.700000,12.540000,0.149920,0.117884,0.474812
1000,42.060000,12.480000,0.108974,0.124506,0.484478
1500,40.620000,12.380000,0.054927,0.107062,0.491977
2000,40.160000,12.180000,0.029557,0.102684,0.488244
2500,38.920000,11.940000,0.020101,0.114533,0.474893
3000,34.020000,12.680000,0.009464,0.091814,0.510883
3500,40.840000,12.260000,0.003263,0.101228,0.483784
4000,32.120000,12.340000,0.000000,0.104802,0.502347
4500,34.240000,12.760000,0.000000,0.097246,0.524831
5000,43.540000,12.940000,0.000000,0.094342,0.529326
