generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,45.200000,12.200000,0.229508,0.125097,0.444022
500,36.520000,12.960000,0.117284,0.108514,0.499966
1000,37.680000,13.020000,0.070661,0.109057,0.516840
1500,42.080000,12.460000,0.022472,0.102802,0.503023
2000,37.760000,12.800000,0.009375,0.102213,0.510699
2500,38.260000,12.620000,0.009509,0.087747,0.508169
3000,40.800000,12.440000,0.003215,0.095136,0.509915
3500,43.860000,12.560000,0.003185,0.097013,0.512371
4000,44.200000,12.360000,0.003236,0.102071,0.502308
4500,43.820000,12.360000,0.000000,0.096429,0.501672
5000,41.220000,12.400000,0.000000,0.104843,0.498868
