generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.800000,11.940000,0.224456,0.138233,0.431428
500,43.480000,13.300000,0.111278,0.111940,0.512720
1000,37.600000,13.180000,0.060698,0.101896,0.520592
1500,40.060000,13.100000,0.039695,0.100347,0.516260
2000,37.100000,12.920000,0.024768,0.096629,0.523827
2500,43.320000,12.720000,0.015723,0.100178,0.503815
3000,36.860000,12.120000,0.016502,0.109573,0.494058
3500,35.480000,12.660000,0.012638,0.095587,0.515109
4000,46.340000,12.380000,0.009693,0.113157,0.507304
4500,35.800000,12.520000,0.009585,0.085576,0.504414
5000,42.160000,12.800000,0.003125,0.091877,0.512172
