generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.540000,11.360000,0.225352,0.141935,0.413251
500,38.080000,12.740000,0.119309,0.118887,0.490715
1000,34.000000,12.560000,0.079618,0.111664,0.489395
1500,32.640000,12.760000,0.031348,0.104349,0.509746
2000,42.560000,12.360000,0.016181,0.101808,0.490105
2500,34.140000,12.820000,0.012480,0.102296,0.518036
3000,38.120000,12.720000,0.000000,0.095696,0.512760
3500,32.920000,12.740000,0.000000,0.088309,0.518621
4000,38.100000,12.700000,0.000000,0.100466,0.520441
4500,36.880000,12.500000,0.000000,0.109754,0.506583
5000,40.760000,12.320000,0.000000,0.103144,0.507914
