generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.720000,11.620000,0.240964,0.142232,0.415267
500,43.960000,12.960000,0.126543,0.113777,0.504725
1000,36.780000,13.040000,0.082822,0.112204,0.518478
1500,35.980000,12.800000,0.050000,0.104589,0.505110
2000,35.220000,12.840000,0.018692,0.088498,0.522084
2500,43.640000,13.200000,0.009091,0.092059,0.529590
3000,44.260000,12.240000,0.006536,0.101652,0.496228
3500,37.940000,12.280000,0.003257,0.095421,0.502031
4000,37.780000,12.360000,0.003236,0.103140,0.495000
4500,39.040000,12.740000,0.000000,0.098740,0.514675
5000,37.720000,12.620000,0.000000,0.102057,0.515052
