generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.880000,12.320000,0.253247,0.139902,0.443738
500,35.160000,12.700000,0.122835,0.119084,0.484485
1000,33.780000,12.660000,0.063191,0.107419,0.507830
1500,42.020000,13.380000,0.032885,0.094835,0.533601
2000,34.000000,12.820000,0.024961,0.083994,0.516728
2500,36.200000,12.600000,0.012698,0.100834,0.511084
3000,42.280000,13.040000,0.009202,0.098610,0.523804
3500,33.600000,12.460000,0.006421,0.099950,0.506560
4000,38.660000,11.740000,0.006814,0.107034,0.474910
4500,40.380000,11.600000,0.003448,0.114878,0.467843
5000,43.280000,11.820000,0.003384,0.092384,0.481338
