generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.360000,11.480000,0.226481,0.145651,0.442828
500,42.440000,12.740000,0.109890,0.119789,0.493623
1000,34.600000,12.700000,0.056693,0.103978,0.495316
1500,44.320000,12.700000,0.040945,0.102707,0.509318
2000,40.800000,12.360000,0.019417,0.105258,0.498876
2500,36.520000,12.380000,0.009693,0.107502,0.495871
3000,39.460000,12.700000,0.009449,0.094643,0.518840
3500,38.360000,12.200000,0.003279,0.105962,0.501167
4000,38.540000,12.400000,0.000000,0.093422,0.506586
4500,41.040000,12.460000,0.000000,0.091146,0.504343
5000,42.740000,12.560000,0.000000,0.099820,0.513301
