generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.460000,11.940000,0.227806,0.142177,0.425184
500,39.480000,12.600000,0.092063,0.106824,0.481725
1000,44.420000,12.680000,0.066246,0.113026,0.513399
1500,32.720000,12.820000,0.043682,0.101759,0.515185
2000,40.040000,12.780000,0.021909,0.105920,0.512008
2500,43.300000,12.520000,0.012780,0.101292,0.503050
3000,38.040000,12.240000,0.009804,0.106384,0.497492
3500,43.280000,12.520000,0.006390,0.104328,0.510315
4000,37.920000,12.040000,0.006645,0.108372,0.481909
4500,39.360000,11.640000,0.006873,0.120256,0.468304
5000,34.200000,11.620000,0.003442,0.095223,0.472629
