generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.180000,11.060000,0.198915,0.140575,0.412370
500,36.240000,12.220000,0.111293,0.128537,0.474011
1000,39.380000,12.220000,0.049100,0.103706,0.480733
1500,37.260000,12.180000,0.032841,0.099672,0.488139
2000,38.780000,12.380000,0.009693,0.102039,0.508355
2500,38.260000,12.220000,0.006547,0.088080,0.508819
3000,41.540000,11.920000,0.003356,0.103754,0.484476
3500,38.380000,11.960000,0.000000,0.112416,0.493836
4000,42.480000,11.760000,0.000000,0.103740,0.476814
4500,42.100000,11.460000,0.000000,0.076011,0.469726
5000,46.020000,12.040000,0.000000,0.107448,0.483166
