generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.060000,11.980000,0.277129,0.141372,0.420104
500,36.400000,13.280000,0.165663,0.114881,0.495724
1000,42.340000,13.200000,0.096970,0.114320,0.510862
1500,36.600000,12.160000,0.062500,0.113522,0.471403
2000,44.000000,11.820000,0.033841,0.110375,0.483108
2500,34.520000,12.340000,0.012966,0.104034,0.491478
3000,41.320000,12.080000,0.013245,0.114192,0.475806
3500,36.000000,11.800000,0.003390,0.098837,0.476240
4000,41.520000,11.880000,0.000000,0.111172,0.484966
4500,38.740000,11.980000,0.000000,0.105079,0.485313
5000,42.220000,12.180000,0.000000,0.085651,0.501373
