generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.640000,11.540000,0.263432,0.142311,0.410285
500,35.840000,12.460000,0.147673,0.120621,0.456703
1000,44.680000,12.020000,0.066556,0.117529,0.472977
1500,32.140000,11.880000,0.040404,0.113767,0.459910
2000,34.580000,11.320000,0.035336,0.113404,0.457895
2500,36.540000,12.400000,0.025806,0.103595,0.504621
3000,37.220000,12.240000,0.013072,0.107803,0.490013
3500,36.980000,12.460000,0.009631,0.099821,0.513301
4000,39.860000,12.380000,0.009693,0.100334,0.501512
4500,33.980000,12.580000,0.006359,0.102748,0.511186
5000,38.720000,11.980000,0.003339,0.087850,0.494981
