generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.680000,11.980000,0.263773,0.138736,0.427236
500,35.200000,12.780000,0.156495,0.119746,0.478886
1000,40.900000,12.780000,0.115806,0.114539,0.486669
1500,36.260000,12.360000,0.067961,0.113524,0.478273
2000,38.260000,12.000000,0.043333,0.105446,0.476283
2500,35.520000,12.920000,0.027864,0.101907,0.514497
3000,40.080000,12.620000,0.019017,0.084925,0.511206
3500,42.880000,12.080000,0.009934,0.117614,0.500808
4000,42.700000,12.180000,0.003284,0.107268,0.488921
4500,35.320000,11.880000,0.000000,0.112255,0.478223
5000,42.220000,11.700000,0.000000,0.106751,0.476833
