generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.360000,12.240000,0.281046,0.141856,0.436665
500,42.160000,13.000000,0.169231,0.126079,0.488307
1000,32.920000,13.380000,0.110613,0.110214,0.510085
1500,44.040000,13.780000,0.078374,0.103022,0.539860
2000,36.780000,12.500000,0.048000,0.116753,0.502291
2500,36.900000,12.500000,0.032000,0.101846,0.498582
3000,40.940000,13.260000,0.027149,0.094896,0.533183
3500,48.500000,12.560000,0.022293,0.096004,0.503545
4000,33.820000,12.720000,0.018868,0.078731,0.522064
4500,44.520000,12.840000,0.009346,0.093544,0.524757
5000,41.680000,12.480000,0.009615,0.091765,0.499934
