generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.880000,11.880000,0.289562,0.143306,0.404293
500,45.980000,12.800000,0.178125,0.120282,0.479154
1000,45.200000,12.820000,0.118565,0.117609,0.490974
1500,31.320000,12.260000,0.055465,0.113241,0.477652
2000,38.400000,12.220000,0.032733,0.100692,0.494715
2500,41.540000,12.380000,0.025848,0.093753,0.500136
3000,38.500000,12.700000,0.022047,0.100583,0.516668
3500,42.100000,12.580000,0.012719,0.109048,0.509724
4000,38.900000,12.320000,0.003247,0.099138,0.496103
4500,40.460000,11.920000,0.003356,0.107668,0.482480
5000,41.920000,12.200000,0.003279,0.099931,0.496279
