generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.660000,11.740000,0.224872,0.141697,0.430092
500,46.440000,12.960000,0.126543,0.115663,0.498240
1000,41.680000,13.420000,0.062593,0.106568,0.528631
1500,47.800000,12.700000,0.037795,0.110443,0.512849
2000,37.680000,12.540000,0.028708,0.098867,0.509694
2500,36.400000,12.060000,0.013267,0.094453,0.487286
3000,44.720000,12.340000,0.006483,0.104764,0.498245
3500,46.040000,12.300000,0.003252,0.105109,0.499120
4000,37.420000,12.380000,0.003231,0.098798,0.502208
4500,32.560000,12.180000,0.003284,0.100346,0.495787
5000,37.100000,12.400000,0.000000,0.106448,0.505014
