generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.360000,12.040000,0.239203,0.129781,0.432611
500,41.600000,12.460000,0.141252,0.120031,0.475610
1000,47.940000,12.400000,0.090323,0.114848,0.480455
1500,42.440000,12.180000,0.045977,0.110216,0.479438
2000,40.600000,12.020000,0.026622,0.102271,0.482886
2500,40.820000,12.120000,0.019802,0.099932,0.487997
3000,33.380000,11.720000,0.006826,0.107361,0.460599
3500,39.140000,11.920000,0.003356,0.113887,0.481650
4000,39.920000,12.060000,0.000000,0.089197,0.500627
4500,42.100000,12.200000,0.000000,0.088174,0.494431
5000,44.740000,11.960000,0.000000,0.114267,0.478417
