generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.880000,12.800000,0.259375,0.136493,0.454478
500,37.880000,13.080000,0.146789,0.111300,0.490565
1000,38.100000,12.780000,0.097027,0.114859,0.490369
1500,36.360000,12.580000,0.057234,0.101361,0.506597
2000,35.300000,13.260000,0.027149,0.101158,0.528895
2500,41.960000,12.840000,0.021807,0.101754,0.506868
3000,33.800000,12.700000,0.015748,0.096905,0.517335
3500,36.480000,12.000000,0.000000,0.096944,0.492041
4000,40.380000,12.440000,0.000000,0.099641,0.504988
4500,34.480000,12.680000,0.000000,0.103787,0.525423
5000,38.040000,11.820000,0.000000,0.103717,0.485375
