generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.640000,12.020000,0.212978,0.139957,0.450777
500,39.080000,12.240000,0.107843,0.119670,0.468406
1000,43.720000,12.720000,0.075472,0.100992,0.498502
1500,38.500000,13.060000,0.042879,0.104352,0.519025
2000,40.620000,12.780000,0.021909,0.096073,0.507621
2500,40.120000,12.340000,0.019449,0.101911,0.498633
3000,37.720000,12.040000,0.013289,0.111565,0.482043
3500,38.360000,12.440000,0.009646,0.084484,0.510757
4000,41.140000,12.740000,0.006279,0.095498,0.520685
4500,36.140000,11.960000,0.006689,0.106928,0.487665
5000,39.260000,11.680000,0.006849,0.112133,0.475236
